Account-Mapping,Acc2-Mapping,Version,Year-mapping,Month-mapping,Region-Mapping,Market-Mapping,Adj_Value_Sum
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B08,1.025356581
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B09,0.178373618
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B13,0.101664999
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B15,0.415044195
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B16,0.794124626
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B17,0.947509943
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B19,0.782986882
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B20,1.311111933
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B22,1.096821267
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B23,1.387115401
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B25,0.410650603
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B27,0.234027507
Payables and Accruals,Working Capital,ACT,Y2,M08,B,B28,0.532321924
Payables and Accruals,Working Capital,ACT,Y2,M08,C,C02,1.10014463
Payables and Accruals,Working Capital,ACT,Y2,M08,C,C03,-4.373513008
Payables and Accruals,Working Capital,ACT,Y2,M08,C,C04,-0.009252
Payables and Accruals,Working Capital,ACT,Y2,M08,C,C06,0.54615215
Payables and Accruals,Working Capital,ACT,Y2,M08,C,C09,-0.111520255
Payables and Accruals,Working Capital,ACT,Y2,M08,D,D04,-1.392487188
Payables and Accruals,Working Capital,ACT,Y2,M08,D,D06,0.304525637
Payables and Accruals,Working Capital,ACT,Y2,M08,D,D10,0.420627208
Payables and Accruals,Working Capital,ACT,Y2,M08,D,D11,-0.094598951
Payables and Accruals,Working Capital,ACT,Y2,M08,E,E03,0.57615936
Payables and Accruals,Working Capital,ACT,Y2,M08,E,E04,-1.164410096
Payables and Accruals,Working Capital,ACT,Y2,M08,E,E08,-0.539760895
Payables and Accruals,Working Capital,ACT,Y2,M08,E,E09,0.625615368
Payables and Accruals,Working Capital,ACT,Y2,M08,E,E12,-0.327765325
Payables and Accruals,Working Capital,ACT,Y2,M08,E,E16,0.293589708
Payables and Accruals,Working Capital,ACT,Y2,M08,E,E18,1.059000588
Payables and Accruals,Working Capital,ACT,Y2,M08,F,F02,1.074929361
Payables and Accruals,Working Capital,ACT,Y2,M08,F,F03,-1.884248023
Payables and Accruals,Working Capital,ACT,Y2,M08,F,F04,-0.565800531
Payables and Accruals,Working Capital,ACT,Y2,M08,F,F05,0.906141307
Payables and Accruals,Working Capital,ACT,Y2,M08,G,G01,-2.082498844
Payables and Accruals,Working Capital,ACT,Y2,M08,G,G05,0.806134344
Payables and Accruals,Working Capital,ACT,Y2,M08,G,G06,0.376395627
Payables and Accruals,Working Capital,ACT,Y2,M08,G,G08,-1.589910408
Payables and Accruals,Working Capital,ACT,Y2,M08,G,G10,0.31695048
Payables and Accruals,Working Capital,ACT,Y2,M08,G,G12,-0.353877253
Payables and Accruals,Working Capital,ACT,Y2,M09,A,A01,0.856039712
Payables and Accruals,Working Capital,ACT,Y2,M09,A,A02,0.657604109
Payables and Accruals,Working Capital,ACT,Y2,M09,A,A03,-1.069425215
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B01,1.378137334
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B03,-0.076793357
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B04,-0.928253366
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B05,0.301262682
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B07,0.810062016
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B08,0.959064209
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B09,0.137004822
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B13,-0.186684889
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B15,1.48978824
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B16,0.785156019
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B17,1.759980525
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B19,0.7212204
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B20,1.30729463
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B22,1.25763324
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B23,2.06368671
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B25,0.271773572
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B27,0.363763281
Payables and Accruals,Working Capital,ACT,Y2,M09,B,B28,0.623191272
Payables and Accruals,Working Capital,ACT,Y2,M09,C,C02,0.908935434
Payables and Accruals,Working Capital,ACT,Y2,M09,C,C03,-0.826781775
Payables and Accruals,Working Capital,ACT,Y2,M09,C,C04,-0.310114009
Payables and Accruals,Working Capital,ACT,Y2,M09,C,C06,0.006685891
Payables and Accruals,Working Capital,ACT,Y2,M09,C,C09,-0.346373992
Payables and Accruals,Working Capital,ACT,Y2,M09,D,D04,-1.406587793
Payables and Accruals,Working Capital,ACT,Y2,M09,D,D06,1.125938223
Payables and Accruals,Working Capital,ACT,Y2,M09,D,D07,4.268634148
Payables and Accruals,Working Capital,ACT,Y2,M09,D,D10,0.415138905
Payables and Accruals,Working Capital,ACT,Y2,M09,D,D11,0.275481758
Payables and Accruals,Working Capital,ACT,Y2,M09,E,E03,0.57615936
Payables and Accruals,Working Capital,ACT,Y2,M09,E,E04,0.35693731
Payables and Accruals,Working Capital,ACT,Y2,M09,E,E08,0.049783621
Payables and Accruals,Working Capital,ACT,Y2,M09,E,E09,0.821417287
Payables and Accruals,Working Capital,ACT,Y2,M09,E,E12,0.150256859
Payables and Accruals,Working Capital,ACT,Y2,M09,E,E16,0.337242991
Payables and Accruals,Working Capital,ACT,Y2,M09,E,E18,0.442896287
Payables and Accruals,Working Capital,ACT,Y2,M09,F,F02,1.20268036
Payables and Accruals,Working Capital,ACT,Y2,M09,F,F04,-1.329019637
Payables and Accruals,Working Capital,ACT,Y2,M09,F,F05,0.885442017
Payables and Accruals,Working Capital,ACT,Y2,M09,G,G01,-0.082562655
Payables and Accruals,Working Capital,ACT,Y2,M09,G,G05,0.896535316
Payables and Accruals,Working Capital,ACT,Y2,M09,G,G06,0.384176648
Payables and Accruals,Working Capital,ACT,Y2,M09,G,G08,-0.515660916
Payables and Accruals,Working Capital,ACT,Y2,M09,G,G10,0.137872377
Payables and Accruals,Working Capital,ACT,Y2,M09,G,G12,2.585902887
Payables and Accruals,Working Capital,ACT,Y2,M10,A,A01,0.481250481
Payables and Accruals,Working Capital,ACT,Y2,M10,A,A02,0.573485186
Payables and Accruals,Working Capital,ACT,Y2,M10,A,A03,-2.155496971
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B01,0.881363925
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B03,0.097308229
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B04,-0.940168885
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B05,-0.152481166
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B07,0.37640299
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B08,0.689329245
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B09,-0.211412371
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B13,0.491724584
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B15,1.635716643
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B16,0.788267128
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B17,1.074459136
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B19,0.710317666
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B20,1.300996023
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B21,0.931734738
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B22,0.747773443
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B23,0.073877217
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B25,0.185196092
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B27,0.440153728
Payables and Accruals,Working Capital,ACT,Y2,M10,B,B28,0.683176919
Payables and Accruals,Working Capital,ACT,Y2,M10,C,C02,-0.390244053
Payables and Accruals,Working Capital,ACT,Y2,M10,C,C03,0.223421408
Payables and Accruals,Working Capital,ACT,Y2,M10,C,C04,-0.111960268
Payables and Accruals,Working Capital,ACT,Y2,M10,C,C06,0.326917985
Payables and Accruals,Working Capital,ACT,Y2,M10,C,C09,-0.60227857
Payables and Accruals,Working Capital,ACT,Y2,M10,D,D04,-1.66305983
Payables and Accruals,Working Capital,ACT,Y2,M10,D,D06,1.047074561
Payables and Accruals,Working Capital,ACT,Y2,M10,D,D07,2.251410825
Payables and Accruals,Working Capital,ACT,Y2,M10,D,D10,1.395650785
Payables and Accruals,Working Capital,ACT,Y2,M10,D,D11,1.086058232
Payables and Accruals,Working Capital,ACT,Y2,M10,E,E04,-0.370988162
Payables and Accruals,Working Capital,ACT,Y2,M10,E,E08,0.354440219
Payables and Accruals,Working Capital,ACT,Y2,M10,E,E09,0.698174471
Payables and Accruals,Working Capital,ACT,Y2,M10,E,E12,0.175660586
Payables and Accruals,Working Capital,ACT,Y2,M10,E,E16,0.196424619
Payables and Accruals,Working Capital,ACT,Y2,M10,E,E18,0.341185262
Payables and Accruals,Working Capital,ACT,Y2,M10,F,F02,1.069027821
Payables and Accruals,Working Capital,ACT,Y2,M10,F,F03,-1.817409763
Payables and Accruals,Working Capital,ACT,Y2,M10,F,F04,-1.44409387
Payables and Accruals,Working Capital,ACT,Y2,M10,F,F05,0.883717076
Payables and Accruals,Working Capital,ACT,Y2,M10,G,G01,-0.422390686
Payables and Accruals,Working Capital,ACT,Y2,M10,G,G05,0.199666322
Payables and Accruals,Working Capital,ACT,Y2,M10,G,G06,0.330159642
Payables and Accruals,Working Capital,ACT,Y2,M10,G,G08,-0.792751049
Payables and Accruals,Working Capital,ACT,Y2,M10,G,G10,-0.081334311
Payables and Accruals,Working Capital,ACT,Y2,M10,G,G11,1.928772517
Payables and Accruals,Working Capital,ACT,Y2,M10,G,G12,2.4645552
Payables and Accruals,Working Capital,ACT,Y2,M10,G,G13,-0.170713484
Payables and Accruals,Working Capital,ACT,Y2,M11,A,A01,-0.332852353
Payables and Accruals,Working Capital,ACT,Y2,M11,A,A02,0.657604109
Payables and Accruals,Working Capital,ACT,Y2,M11,A,A03,-0.086474289
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B01,0.534604492
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B03,0.453018472
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B04,0.042010352
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B05,0.599987453
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B07,0.186797007
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B08,0.636493506
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B09,-0.490881571
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B13,0.309450024
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B15,1.346179717
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B16,0.777291628
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B17,1.398661753
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B19,0.803306407
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B20,0.789883564
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B21,0.946325344
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B22,0.72969541
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B23,1.53938649
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B25,0.680377953
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B27,0.926527077
Payables and Accruals,Working Capital,ACT,Y2,M11,B,B28,0.604185918
Payables and Accruals,Working Capital,ACT,Y2,M11,C,C02,-0.805583425
Payables and Accruals,Working Capital,ACT,Y2,M11,C,C03,0.034430344
Payables and Accruals,Working Capital,ACT,Y2,M11,C,C04,0.734522052
Payables and Accruals,Working Capital,ACT,Y2,M11,C,C06,0.362322879
Payables and Accruals,Working Capital,ACT,Y2,M11,C,C09,-0.648064661
Payables and Accruals,Working Capital,ACT,Y2,M11,D,D04,-1.425623024
Payables and Accruals,Working Capital,ACT,Y2,M11,D,D05,1.0844922
Payables and Accruals,Working Capital,ACT,Y2,M11,D,D06,0.843568491
Payables and Accruals,Working Capital,ACT,Y2,M11,D,D07,1.555499623
Payables and Accruals,Working Capital,ACT,Y2,M11,D,D10,0.211763342
Payables and Accruals,Working Capital,ACT,Y2,M11,D,D11,0.275481758
Payables and Accruals,Working Capital,ACT,Y2,M11,E,E04,-0.012010841
Payables and Accruals,Working Capital,ACT,Y2,M11,E,E08,-0.020057127
Payables and Accruals,Working Capital,ACT,Y2,M11,E,E09,0.48899074
Payables and Accruals,Working Capital,ACT,Y2,M11,E,E12,0.294462291
Payables and Accruals,Working Capital,ACT,Y2,M11,E,E16,0.276362061
Payables and Accruals,Working Capital,ACT,Y2,M11,E,E18,0.037117571
Payables and Accruals,Working Capital,ACT,Y2,M11,F,F02,0.918712108
Payables and Accruals,Working Capital,ACT,Y2,M11,F,F04,-0.921218805
Payables and Accruals,Working Capital,ACT,Y2,M11,F,F05,0.067820073
Payables and Accruals,Working Capital,ACT,Y2,M11,G,G01,-1.059281771
Payables and Accruals,Working Capital,ACT,Y2,M11,G,G05,0.406365363
Payables and Accruals,Working Capital,ACT,Y2,M11,G,G06,0.308327769
Payables and Accruals,Working Capital,ACT,Y2,M11,G,G08,-0.89523378
Payables and Accruals,Working Capital,ACT,Y2,M11,G,G10,-0.174759745
Payables and Accruals,Working Capital,ACT,Y2,M11,G,G11,1.777423336
Payables and Accruals,Working Capital,ACT,Y2,M11,G,G12,1.253951284
Payables and Accruals,Working Capital,ACT,Y2,M11,G,G13,-0.213640517
Payables and Accruals,Working Capital,ACT,Y2,M12,A,A01,-0.250588313
Payables and Accruals,Working Capital,ACT,Y2,M12,A,A02,0.657604109
Payables and Accruals,Working Capital,ACT,Y2,M12,A,A03,-0.753747152
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B01,0.672562029
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B02,0.480988813
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B03,0.145807956
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B04,-0.125779614
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B05,0.504317786
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B07,-0.271387722
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B08,0.247137114
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B09,-0.938583875
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B13,0.236278263
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B15,0.102116487
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B16,0.751179438
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B17,0.662033995
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B19,0.435552599
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B20,1.169743629
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B21,0.672021954
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B22,0.250983719
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B23,0.036869335
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B24,0.439047984
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B25,0.737586829
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B27,0.589788948
Payables and Accruals,Working Capital,ACT,Y2,M12,B,B28,0.579241391
Payables and Accruals,Working Capital,ACT,Y2,M12,C,C02,-1.497097123
Payables and Accruals,Working Capital,ACT,Y2,M12,C,C03,-0.389605736
Payables and Accruals,Working Capital,ACT,Y2,M12,C,C04,0.241533926
Payables and Accruals,Working Capital,ACT,Y2,M12,C,C06,0.187722663
Payables and Accruals,Working Capital,ACT,Y2,M12,C,C09,-0.204914472
Payables and Accruals,Working Capital,ACT,Y2,M12,D,D04,-1.544323375
Payables and Accruals,Working Capital,ACT,Y2,M12,D,D06,1.088602498
Payables and Accruals,Working Capital,ACT,Y2,M12,D,D07,0.41575101
Payables and Accruals,Working Capital,ACT,Y2,M12,D,D10,0.168949976
Payables and Accruals,Working Capital,ACT,Y2,M12,D,D11,0.275481758
Payables and Accruals,Working Capital,ACT,Y2,M12,E,E04,0.036059537
Payables and Accruals,Working Capital,ACT,Y2,M12,E,E08,-0.012973886
Payables and Accruals,Working Capital,ACT,Y2,M12,E,E09,0.2545617
Payables and Accruals,Working Capital,ACT,Y2,M12,E,E12,-2.165868982
Payables and Accruals,Working Capital,ACT,Y2,M12,E,E16,-0.623442978
Payables and Accruals,Working Capital,ACT,Y2,M12,E,E18,-0.078599549
Payables and Accruals,Working Capital,ACT,Y2,M12,F,F02,1.495327349
Payables and Accruals,Working Capital,ACT,Y2,M12,F,F04,-1.241757908
Payables and Accruals,Working Capital,ACT,Y2,M12,F,F05,-0.696328706
Payables and Accruals,Working Capital,ACT,Y2,M12,G,G01,-1.906602382
Payables and Accruals,Working Capital,ACT,Y2,M12,G,G04,1.03554025
Payables and Accruals,Working Capital,ACT,Y2,M12,G,G05,1.067457963
Payables and Accruals,Working Capital,ACT,Y2,M12,G,G06,-0.141170887
Payables and Accruals,Working Capital,ACT,Y2,M12,G,G08,0.502856958
Payables and Accruals,Working Capital,ACT,Y2,M12,G,G10,-0.376036274
Payables and Accruals,Working Capital,ACT,Y2,M12,G,G11,1.556321925
Payables and Accruals,Working Capital,ACT,Y2,M12,G,G12,0.223049326
Payables and Accruals,Working Capital,ACT,Y2,M12,G,G13,-0.857546021
Payables and Accruals,Working Capital,ACT,Y3,M02,A,A01,0.039536176
Payables and Accruals,Working Capital,ACT,Y3,M02,A,A02,0.741984061
Payables and Accruals,Working Capital,ACT,Y3,M02,A,A03,0.809559249
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B01,0.472852382
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B03,0.296496328
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B04,0.066084565
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B05,1.41578556
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B07,-0.60574552
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B08,0.315412918
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B09,-1.343538423
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B13,-0.115828809
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B15,-0.400712743
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B16,0.700298089
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B17,0.022238632
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B19,0.231242993
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B20,1.05238078
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B21,0.885044799
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B22,0.158181266
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B23,0.275225781
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B24,0.204773856
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B25,0.666259343
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B27,0.571038963
Payables and Accruals,Working Capital,ACT,Y3,M02,B,B28,-1.695461879
Payables and Accruals,Working Capital,ACT,Y3,M02,C,C02,-0.044493949
Payables and Accruals,Working Capital,ACT,Y3,M02,C,C03,-0.06911894
Payables and Accruals,Working Capital,ACT,Y3,M02,C,C04,0.458097746
Payables and Accruals,Working Capital,ACT,Y3,M02,C,C06,0.22318126
Payables and Accruals,Working Capital,ACT,Y3,M02,C,C07,-0.351718635
Payables and Accruals,Working Capital,ACT,Y3,M02,C,C09,2.604005053
Payables and Accruals,Working Capital,ACT,Y3,M02,D,D04,1.144895265
Payables and Accruals,Working Capital,ACT,Y3,M02,D,D06,-1.019680596
Payables and Accruals,Working Capital,ACT,Y3,M02,D,D07,0.129171196
Payables and Accruals,Working Capital,ACT,Y3,M02,D,D10,1.441759304
Payables and Accruals,Working Capital,ACT,Y3,M02,D,D11,0.52720807
Payables and Accruals,Working Capital,ACT,Y3,M02,E,E04,0.800899877
Payables and Accruals,Working Capital,ACT,Y3,M02,E,E08,-0.216162235
Payables and Accruals,Working Capital,ACT,Y3,M02,E,E09,0.525141022
Payables and Accruals,Working Capital,ACT,Y3,M02,E,E12,-0.793296899
Payables and Accruals,Working Capital,ACT,Y3,M02,E,E16,-0.479235222
Payables and Accruals,Working Capital,ACT,Y3,M02,E,E18,0.126961074
Payables and Accruals,Working Capital,ACT,Y3,M02,F,F02,1.478664175
Payables and Accruals,Working Capital,ACT,Y3,M02,F,F03,-2.144708489
Payables and Accruals,Working Capital,ACT,Y3,M02,F,F04,-0.172714806
Payables and Accruals,Working Capital,ACT,Y3,M02,F,F05,1.716863487
Payables and Accruals,Working Capital,ACT,Y3,M02,G,G01,-1.562272052
Payables and Accruals,Working Capital,ACT,Y3,M02,G,G04,0.960279925
Payables and Accruals,Working Capital,ACT,Y3,M02,G,G05,2.04945031
Payables and Accruals,Working Capital,ACT,Y3,M02,G,G06,2.111056685
Payables and Accruals,Working Capital,ACT,Y3,M02,G,G08,0.599835984
Payables and Accruals,Working Capital,ACT,Y3,M02,G,G10,-0.383156664
Payables and Accruals,Working Capital,ACT,Y3,M02,G,G11,1.837154096
Payables and Accruals,Working Capital,ACT,Y3,M02,G,G12,0.485669574
Payables and Accruals,Working Capital,ACT,Y3,M02,G,G13,-0.938678115
Payables and Accruals,Working Capital,ACT,Y3,M03,A,A01,-0.272908661
Payables and Accruals,Working Capital,ACT,Y3,M03,A,A02,0.657814616
Payables and Accruals,Working Capital,ACT,Y3,M03,A,A03,-0.317729992
Payables and Accruals,Working Capital,ACT,Y3,M03,B,B01,0.435778701
Payables and Accruals,Working Capital,ACT,Y3,M03,B,B02,0.129131232
Payables and Accruals,Working Capital,ACT,Y3,M03,B,B03,-3.239038398
